zipconvert2,zipconvert3,zipconvert4,zipconvert5,homeowner,num_child,income,female,wealth,home_value,med_fam_inc,avg_fam_inc,pct_lt15k,num_prom,lifetime_gifts,largest_gift,last_gift,months_since_donate,time_lag,avg_gift,target
Yes,No,No,No,Yes,1,4,Yes,1,485,182,218,40,73,110,10,10,28,5,6.111111111,No Donor
No,No,No,Yes,Yes,1,4,Yes,8,352,143,166,53,39,86,10,10,32,4,7.166666667,No Donor
Yes,No,No,No,Yes,1,2,No,8,439,259,286,25,62,59,6,4,29,3,3.6875,Donor
No,No,No,Yes,Yes,1,5,Yes,1,772,235,300,31,71,186,25,10,36,9,13.28571429,Donor
No,No,No,Yes,No,1,2,Yes,6,1488,401,476,11,58,87,12,12,31,2,7.25,Donor
No,No,Yes,No,Yes,1,2,Yes,1,389,226,283,29,65,129,12,12,37,9,9.214285714,Donor
No,Yes,No,No,Yes,1,4,Yes,8,511,360,376,12,17,20,20,20,29,5,20,No Donor
Yes,No,No,No,Yes,1,4,Yes,8,911,480,528,7,29,60,20,10,32,8,15,No Donor
Yes,No,No,No,Yes,1,5,Yes,9,3869,818,864,2,99,510,125,125,34,12,63.75,No Donor
No,No,No,Yes,Yes,1,4,No,9,5672,1500,1150,2,35,150,50,50,37,0,50,Donor
No,No,No,Yes,Yes,1,4,Yes,8,1419,392,411,15,45,64,11,0,20,1,5.818181818,Donor
Yes,No,No,No,Yes,1,7,Yes,8,443,259,295,25,24,31,7,7,28,4,6.2,Donor
No,No,No,Yes,No,1,5,Yes,7,1099,312,396,11,72,158,11,5,18,14,7.9,Donor
No,No,No,Yes,Yes,1,4,Yes,8,1084,352,430,6,55,104,11,5,28,3,6.117647059,Donor
No,No,Yes,No,Yes,1,6,No,7,969,547,592,1,60,147,25,25,37,6,14.7,Donor
No,No,No,Yes,Yes,1,6,Yes,8,3437,632,668,6,87,273,15,15,31,2,8.272727273,No Donor
No,No,No,Yes,Yes,1,4,Yes,8,1701,406,408,13,40,85,10,10,31,3,6.071428571,Donor
No,Yes,No,No,Yes,1,4,No,8,913,377,404,16,52,138,15,5,17,10,7.666666667,Donor
No,No,Yes,No,No,1,2,No,8,649,380,398,10,25,33,12,3,37,2,6.6,Donor
No,No,Yes,No,Yes,1,4,No,0,400,182,242,42,59,131,11,9,33,7,8.1875,No Donor
Yes,No,No,No,Yes,1,5,Yes,5,518,319,373,20,62,78,15,15,36,4,8.666666667,Donor
No,No,No,Yes,Yes,1,3,Yes,8,403,301,297,20,23,46,8,8,30,2,6.571428571,No Donor
No,No,Yes,No,Yes,1,2,No,5,508,312,291,16,54,109,11,8,31,18,6.055555556,No Donor
No,No,No,Yes,Yes,1,5,Yes,3,795,357,391,11,117,521,20,7,18,6,10.21568628,No Donor
No,Yes,No,No,Yes,1,1,Yes,8,459,342,375,7,25,28,7,4,30,6,4.666666667,No Donor
No,Yes,No,No,Yes,1,5,Yes,8,353,248,269,21,25,39,11,8,31,6,7.8,Donor
No,No,Yes,No,Yes,1,7,No,8,677,563,582,3,37,36,7,7,29,8,5.142857143,No Donor
No,Yes,No,No,No,1,2,Yes,8,524,270,314,29,15,20,20,20,37,5,20,No Donor
Yes,No,No,No,Yes,1,2,No,1,526,226,294,41,50,163,15,15,28,10,12.53846154,Donor
No,No,No,Yes,Yes,1,6,No,4,760,222,271,28,58,122,20,10,33,13,12.2,Donor
No,No,No,Yes,Yes,1,5,Yes,6,1954,488,533,17,64,128,24,15,31,8,12.8,Donor
No,No,Yes,No,Yes,1,6,Yes,8,984,438,469,5,20,20,15,15,30,7,10,No Donor
Yes,No,No,No,No,1,3,No,8,825,313,340,29,17,25,25,25,37,5,25,No Donor
Yes,No,No,No,No,1,4,Yes,8,735,342,388,12,35,40,10,10,31,9,6.666666667,Donor
No,No,No,Yes,No,1,3,Yes,6,834,370,417,9,60,72,20,20,37,6,9,No Donor
No,No,No,Yes,Yes,1,4,Yes,8,1011,250,314,18,25,47,11,11,29,2,9.4,No Donor
Yes,No,No,No,Yes,2,2,Yes,8,695,374,434,3,22,29,15,15,30,6,9.666666667,Donor
No,Yes,No,No,No,1,2,No,8,1229,291,361,23,34,51,10,10,35,6,8.5,No Donor
No,No,No,Yes,Yes,1,5,No,4,529,318,346,17,78,385,20,11,33,2,13.27586207,Donor
No,No,Yes,No,Yes,1,2,Yes,8,945,552,568,9,20,25,15,15,29,8,12.5,No Donor
No,No,Yes,No,Yes,1,2,Yes,8,246,119,183,63,17,20,15,15,29,7,10,No Donor
No,No,No,Yes,Yes,1,4,Yes,8,1412,407,386,13,24,51,12,11,30,3,10.2,Donor
No,Yes,No,No,No,1,1,Yes,8,630,306,328,15,27,69,12,12,29,4,9.857142857,Donor
No,No,No,Yes,Yes,1,6,Yes,8,712,304,291,29,68,150,13,8,17,2,7.5,Donor
Yes,No,No,No,No,1,4,Yes,8,432,240,284,19,23,28,10,10,29,4,7,Donor
Yes,No,No,No,Yes,1,4,Yes,7,1508,420,476,10,52,98,10,10,31,4,6.533333333,Donor
No,No,No,Yes,No,1,5,No,8,1061,505,525,0,21,36,10,8,29,2,7.2,Donor
Yes,No,No,No,Yes,1,5,Yes,3,577,250,339,23,33,82,15,9,31,4,6.833333333,No Donor
Yes,No,No,No,No,1,5,Yes,5,949,547,571,5,49,83,7,7,31,4,4.368421053,No Donor
No,No,No,Yes,Yes,1,4,Yes,7,815,416,476,2,63,220,20,10,32,9,12.22222222,Donor
No,Yes,No,No,Yes,1,7,Yes,8,881,422,527,11,59,64.04,13,13,37,15,5.821818182,Donor
No,Yes,No,No,Yes,1,5,Yes,8,770,511,542,4,58,85,10,10,30,8,7.727272727,No Donor
No,Yes,No,No,Yes,1,1,Yes,8,728,116,209,55,84,280.5,30,24,18,14,14.025,No Donor
Yes,No,No,No,No,1,6,Yes,4,501,236,294,27,73,146,10,10,30,6,7.684210526,No Donor
Yes,No,No,No,No,1,3,Yes,8,564,312,352,14,55,78,7,7,30,1,4.875,No Donor
No,No,No,Yes,Yes,1,4,Yes,0,593,213,276,30,104,223.94,15,3,18,5,3.4990625,No Donor
Yes,No,No,No,Yes,1,4,Yes,9,1665,294,399,17,82,244,35,15,37,8,12.84210526,No Donor
No,No,No,Yes,Yes,1,4,Yes,8,553,245,264,20,41,78,10,10,33,8,7.8,No Donor
No,No,Yes,No,Yes,1,7,No,9,2249,628,718,2,79,212,7,5,28,0,5.047619048,No Donor
Yes,No,No,No,Yes,1,7,No,8,1803,350,406,24,62,138,20,20,37,7,12.54545455,No Donor
No,Yes,No,No,Yes,1,5,Yes,8,772,505,544,0,26,39,10,9,31,4,7.8,Donor
Yes,No,No,No,Yes,1,5,Yes,3,439,220,276,31,76,206,15,15,30,6,11.44444444,Donor
No,No,Yes,No,Yes,1,5,No,9,807,523,550,5,79,292,25,24,36,3,13.27272727,Donor
No,No,Yes,No,Yes,1,7,Yes,5,1081,439,504,5,70,205,25,25,32,15,17.08333333,No Donor
No,No,No,Yes,Yes,1,7,Yes,8,5926,1500,1331,0,26,111,26,26,29,2,22.2,Donor
No,No,Yes,No,No,1,3,Yes,8,739,335,340,9,79,66,5,5,30,0,2.75,No Donor
No,Yes,No,No,Yes,1,4,Yes,7,625,444,439,3,79,156,20,20,19,1,5.2,Donor
No,Yes,No,No,No,1,5,Yes,8,462,255,283,44,26,35,10,10,29,8,8.75,No Donor
No,Yes,No,No,Yes,1,7,Yes,9,1326,717,772,0,48,63,20,15,37,3,9,Donor
No,No,Yes,No,No,1,3,Yes,5,659,403,409,5,88,189,10,10,19,10,8.217391304,Donor
Yes,No,No,No,Yes,1,5,Yes,8,595,122,168,69,25,42,15,5,30,6,10.5,No Donor
Yes,No,No,No,Yes,1,3,Yes,8,744,375,429,8,50,56,10,10,29,11,7,No Donor
No,No,Yes,No,No,1,4,Yes,2,381,222,269,35,54,90,20,20,37,16,15,Donor
No,Yes,No,No,Yes,1,5,Yes,6,750,393,442,0,49,210,10,10,32,3,8.4,Donor
No,No,No,Yes,Yes,1,4,Yes,8,2374,533,574,3,39,80,10,5,29,2,5.714285714,Donor
No,No,Yes,No,No,1,1,No,2,1168,467,435,11,61,105,15,15,31,11,11.66666667,No Donor
Yes,No,No,No,Yes,1,6,No,8,406,225,254,33,22,26,16,16,37,5,13,Donor
No,No,No,Yes,Yes,1,4,Yes,0,443,146,192,54,54,110,15,12,37,9,10,No Donor
No,No,Yes,No,Yes,1,4,Yes,6,696,342,372,12,47,95,25,25,37,25,19,No Donor
Yes,No,No,No,Yes,1,1,Yes,6,724,345,382,11,58,92,5,2,33,5,2.555555556,No Donor
No,No,No,Yes,Yes,1,2,Yes,8,880,264,318,16,74,112,11,10,31,9,6.222222222,Donor
No,No,No,Yes,Yes,1,5,Yes,8,2917,514,547,5,23,27,15,9,32,6,9,Donor
Yes,No,No,No,Yes,1,2,Yes,8,690,215,262,22,36,69.5,15,10,28,10,8.6875,Donor
No,Yes,No,No,Yes,1,4,Yes,8,557,381,323,21,109,601,25,16,36,14,13.65909091,Donor
No,No,Yes,No,Yes,1,4,Yes,2,687,411,503,5,69,165,25,25,37,4,18.33333333,No Donor
Yes,No,No,No,Yes,1,4,Yes,8,490,156,196,48,44,47,5,5,31,5,4.272727273,No Donor
Yes,No,No,No,Yes,1,3,Yes,8,473,283,319,21,30,29,11,10,32,15,7.25,Donor
No,No,Yes,No,Yes,3,5,Yes,0,308,136,210,54,74,90,7,5,28,3,4.5,Donor
No,No,No,Yes,Yes,1,4,No,8,3276,399,465,19,16,22,10,10,28,5,7.333333333,No Donor
No,No,No,Yes,Yes,1,5,No,8,1329,353,361,31,45,40,15,15,37,2,4.444444444,No Donor
No,No,No,Yes,No,1,3,Yes,8,680,290,335,20,21,34,7,3,28,3,4.857142857,Donor
No,Yes,No,No,Yes,1,4,Yes,3,912,303,410,17,47,77,7,7,30,6,5.133333333,Donor
No,Yes,No,No,Yes,1,4,Yes,8,723,393,442,12,31,41,15,14,33,25,10.25,No Donor
Yes,No,No,No,Yes,1,6,No,9,991,329,354,16,66,205,20,20,36,1,12.05882353,No Donor
No,No,No,Yes,No,1,5,Yes,8,937,487,497,8,24,33,20,5,33,5,8.25,No Donor
No,Yes,No,No,Yes,1,6,Yes,8,995,465,495,6,15,15,15,15,37,5,15,Donor
Yes,No,No,No,No,1,2,Yes,8,827,327,350,23,27,31,11,10,31,6,7.75,No Donor
Yes,No,No,No,No,1,6,Yes,9,735,490,503,6,63,117,17,17,36,7,10.63636364,No Donor
No,Yes,No,No,No,1,2,No,7,875,308,348,15,67,145,15,14,30,12,8.055555556,No Donor
No,No,No,Yes,Yes,1,1,No,8,2773,443,556,8,14,15,15,15,36,5,15,No Donor
No,No,No,Yes,Yes,1,4,No,8,4861,510,622,26,21,30,20,20,31,5,15,No Donor
No,No,No,Yes,Yes,1,5,No,8,3604,626,664,6,35,76,25,25,31,11,15.2,Donor
No,No,No,Yes,Yes,1,4,Yes,2,500,292,294,17,57,405,60,60,31,3,33.75,No Donor
No,No,Yes,No,Yes,1,2,No,9,654,344,387,4,48,86,10,10,28,3,8.6,No Donor
No,No,No,Yes,Yes,1,4,Yes,8,5888,1496,1273,0,63,112,20,11,19,3,10.18181818,Donor
No,No,Yes,No,No,1,3,No,2,652,453,438,11,60,121,15,15,37,3,11,No Donor
No,No,No,Yes,Yes,1,1,Yes,8,300,250,317,18,36,47,10,10,30,4,5.875,Donor
No,No,Yes,No,Yes,1,5,Yes,8,1442,578,596,2,100,178,10,9,22,5,5.933333333,No Donor
No,No,No,Yes,Yes,1,5,No,8,1501,373,447,9,25,42,12,12,34,2,10.5,Donor
No,No,Yes,No,No,1,3,Yes,2,927,239,278,33,71,142,11,5,30,3,8.352941177,Donor
No,No,No,Yes,Yes,1,4,No,8,1089,285,378,22,71,160,10,10,29,5,8,Donor
No,Yes,No,No,No,1,5,Yes,4,687,350,374,11,44,80,16,16,35,2,11.42857143,No Donor
No,No,No,Yes,Yes,1,7,No,8,1758,599,642,7,62,133,9,8,28,2,7.388888889,Donor
No,No,No,Yes,Yes,1,3,No,8,815,273,331,21,54,110,9,5,33,4,6.875,No Donor
Yes,No,No,No,Yes,1,4,No,8,1805,477,565,8,26,63,15,15,28,1,7.875,Donor
No,No,Yes,No,Yes,1,4,No,8,313,251,314,23,19,30,10,10,28,4,10,Donor
No,No,Yes,No,No,1,4,Yes,8,1441,658,728,3,20,50,50,50,37,5,50,No Donor
No,No,No,Yes,No,1,2,Yes,8,1263,386,403,6,20,25,10,10,31,3,8.333333333,Donor
No,No,No,Yes,No,1,4,No,6,921,430,484,8,105,374,16,12,18,5,11.33333333,Donor
No,No,No,Yes,Yes,1,4,Yes,5,2001,412,450,12,107,314,20,20,17,15,13.65217391,Donor
No,No,No,Yes,Yes,1,5,Yes,8,1348,448,536,9,107,310,17,14,34,5,9.6875,Donor
No,No,No,Yes,Yes,1,2,Yes,1,1593,298,320,19,76,307,13,10,35,1,9.303030303,Donor
No,Yes,No,No,No,1,2,Yes,7,838,402,472,7,128,354,10,10,17,0,5.28358209,No Donor
No,No,No,Yes,Yes,1,6,Yes,8,4292,704,738,5,25,38,7,7,30,7,5.428571429,Donor
Yes,No,No,No,Yes,1,4,Yes,2,758,242,326,26,37,122,15,15,37,6,9.384615385,No Donor
Yes,No,No,No,Yes,1,4,Yes,8,918,483,540,4,38,68,10,5,30,4,7.555555556,Donor
No,No,No,Yes,Yes,1,4,No,6,844,393,490,5,98,302,8,7,28,1,6.1632653060000004,No Donor
No,Yes,No,No,No,1,2,No,6,515,384,455,13,85,160,8,6,29,8,5.517241379,No Donor
No,No,Yes,No,No,1,3,Yes,8,565,256,302,26,53,55,10,10,34,12,4.583333333,Donor
No,No,Yes,No,Yes,1,6,Yes,6,690,353,408,18,81,341,25,15,36,5,13.64,No Donor
No,Yes,No,No,Yes,1,4,Yes,8,744,406,446,7,76,181,12,10,29,10,8.227272727,Donor
No,Yes,No,No,Yes,1,5,Yes,8,519,349,435,9,20,21,11,5,31,6,7,No Donor
No,No,Yes,No,No,1,6,Yes,5,676,358,368,14,37,63,25,25,31,9,12.6,Donor
Yes,No,No,No,Yes,1,5,No,8,998,363,453,16,63,94,11,5,29,2,6.714285714,Donor
No,No,No,Yes,Yes,1,4,Yes,8,4234,750,829,3,20,32,12,12,31,5,10.66666667,No Donor
No,No,No,Yes,No,1,1,No,8,2173,443,481,7,33,46,16,15,31,14,11.5,No Donor
Yes,No,No,No,Yes,1,5,Yes,2,594,232,274,28,58,102,20,20,31,15,14.57142857,Donor
No,Yes,No,No,Yes,1,5,Yes,8,998,578,545,2,21,30,10,5,28,6,7.5,Donor
No,No,Yes,No,Yes,1,4,Yes,2,1100,263,342,20,36,98,10,4,28,2,4.454545455,Donor
No,No,No,Yes,No,1,1,No,8,341,234,234,21,19,30,15,15,28,9,15,No Donor
Yes,No,No,No,Yes,1,4,No,6,615,305,310,23,45,61,10,10,29,8,7.625,No Donor
No,No,No,Yes,Yes,1,5,Yes,8,2464,568,617,8,55,90,10,10,35,4,6.923076923,Donor
Yes,No,No,No,Yes,1,4,No,4,1162,559,646,4,78,205,15,10,36,8,10.78947368,No Donor
No,No,No,Yes,Yes,1,5,No,6,1039,422,471,6,57,109,10,8,28,11,6.055555556,Donor
No,No,No,Yes,Yes,1,7,Yes,8,2228,589,640,2,69,81,8,4,30,4,4.764705882,Donor
No,No,No,Yes,Yes,1,5,No,8,1167,515,571,5,48,73,12,12,33,8,8.111111111,Donor
Yes,No,No,No,No,1,3,Yes,8,752,348,381,25,24,44,25,25,31,6,11,Donor
No,No,Yes,No,Yes,1,4,Yes,7,954,234,263,13,33,232,30,30,29,4,21.09090909,Donor
No,No,No,Yes,Yes,3,6,Yes,9,3138,654,684,8,41,72,15,10,31,16,10.28571429,No Donor
No,No,Yes,No,No,1,2,Yes,4,514,268,302,21,97,216,16,11,30,3,9,Donor
No,No,No,Yes,Yes,1,6,Yes,9,3259,475,519,19,103,298,25,25,18,26,12.41666667,No Donor
No,No,Yes,No,Yes,1,4,Yes,8,704,314,398,11,25,43,6,6,31,4,4.777777778,No Donor
Yes,No,No,No,No,1,5,Yes,4,489,238,299,16,85,258,12,12,29,4,7.588235294,No Donor
No,No,Yes,No,Yes,1,4,Yes,8,382,195,268,36,70,108,13,12,32,13,8.307692308,No Donor
Yes,No,No,No,Yes,1,2,No,8,540,213,241,27,24,31,7,7,30,5,6.2,No Donor
Yes,No,No,No,Yes,1,4,No,0,423,247,298,31,52,185,35,21,36,5,12.33333333,No Donor
No,No,Yes,No,Yes,1,7,Yes,9,5432,1068,996,0,56,250,100,100,32,0,62.5,Donor
No,No,No,Yes,Yes,1,4,No,8,956,494,529,2,38,80,15,10,35,8,7.272727273,Donor
Yes,No,No,No,Yes,1,4,Yes,6,804,365,421,9,70,143,10,8,31,18,4.766666667,No Donor
No,No,Yes,No,Yes,1,5,No,9,911,557,629,2,37,44,8,8,30,7,5.5,No Donor
No,No,Yes,No,Yes,1,1,Yes,8,407,281,319,16,57,111,10,10,31,9,7.4,No Donor
Yes,No,No,No,Yes,1,5,No,0,613,163,193,42,32,76,12,10,28,3,6.909090909,Donor
No,No,Yes,No,No,1,1,No,6,624,333,378,4,83,228,9,6,31,5,5.56097561,Donor
No,No,No,Yes,Yes,1,2,No,4,794,355,382,8,71,125,10,10,37,10,6.578947368,Donor
Yes,No,No,No,Yes,1,4,Yes,8,1663,419,508,3,71,110,11,11,28,29,6.875,Donor
No,No,No,Yes,Yes,1,4,No,8,782,421,463,6,26,60,20,15,31,2,15,No Donor
Yes,No,No,No,Yes,1,2,No,8,743,240,287,19,28,38,15,15,31,11,7.6,No Donor
No,No,Yes,No,Yes,2,7,Yes,8,369,221,235,29,13,15,15,15,36,5,15,No Donor
No,No,Yes,No,No,1,2,Yes,8,479,296,295,18,60,68,7,3,29,0,4.25,Donor
No,No,No,Yes,Yes,1,5,Yes,5,2179,425,487,4,51,68,6,5,30,20,3.777777778,Donor
Yes,No,No,No,Yes,1,6,Yes,8,608,242,272,19,24,28,7,6,29,6,5.6,Donor
No,No,No,Yes,Yes,1,7,Yes,8,4562,608,685,12,58,177,25,20,37,13,14.75,Donor
No,No,Yes,No,Yes,1,5,Yes,8,770,271,356,23,25,40,20,15,29,8,13.33333333,Donor
No,No,No,Yes,Yes,1,6,No,8,1265,423,459,7,23,30,25,25,33,3,15,Donor
No,No,Yes,No,Yes,1,1,Yes,8,899,485,493,5,24,29,15,15,29,7,9.666666667,Donor
Yes,No,No,No,Yes,1,3,No,3,1108,366,396,6,54,70,6,6,28,3,3.888888889,No Donor
Yes,No,No,No,Yes,1,4,Yes,8,902,414,438,11,69,207,13,5,34,21,7.666666667,No Donor
Yes,No,No,No,Yes,1,5,Yes,3,662,287,325,16,54,109,20,20,29,5,10.9,Donor
No,Yes,No,No,No,1,5,No,8,441,337,372,20,29,35,15,15,31,10,11.66666667,Donor
No,Yes,No,No,No,1,3,Yes,4,461,395,380,14,40,61,20,20,37,14,12.2,No Donor
No,No,No,Yes,Yes,1,2,Yes,8,929,241,265,27,28,72,15,6,31,1,10.28571429,No Donor
Yes,No,No,No,No,1,7,No,8,460,208,258,38,20,77,27,25,29,5,25.66666667,Donor
Yes,No,No,No,Yes,1,2,Yes,5,631,291,341,27,74,131,25,15,29,9,11.90909091,No Donor
No,Yes,No,No,Yes,1,4,No,8,502,240,264,27,29,48,15,5,30,15,8,Donor
Yes,No,No,No,Yes,1,7,No,7,1153,398,452,14,59,61,6,4,25,2,4.066666667,Donor
No,Yes,No,No,Yes,1,1,No,1,554,349,387,14,66,69.5,8,8,30,3,4.964285714,Donor
No,Yes,No,No,Yes,1,4,No,8,900,610,636,2,24,62,25,6,28,2,15.5,No Donor
No,Yes,No,No,Yes,1,4,No,8,639,360,400,10,13,15,15,15,36,5,15,No Donor
No,No,No,Yes,Yes,1,5,No,2,795,437,451,7,72,112,12,5,30,4,6.588235294,Donor
No,No,Yes,No,No,1,2,No,4,738,254,285,22,96,477,30,30,19,25,19.875,Donor
No,No,No,Yes,Yes,1,4,Yes,6,1288,385,464,16,56,129,21,21,31,13,12.9,Donor
No,Yes,No,No,Yes,1,2,No,8,379,239,303,26,21,30,15,15,32,5,15,Donor
Yes,No,No,No,Yes,1,4,No,8,700,483,371,11,23,100,50,50,37,4,50,No Donor
No,No,Yes,No,Yes,1,2,No,2,802,392,439,15,60,190,35,20,31,8,27.14285714,Donor
Yes,No,No,No,Yes,1,6,No,9,2377,530,667,4,44,43,10,10,29,1,5.375,Donor
No,No,Yes,No,Yes,1,3,Yes,8,921,472,492,0,34,58,12,12,32,6,8.285714286,No Donor
No,Yes,No,No,Yes,1,2,No,4,371,356,344,13,62,118,14,13,29,13,9.833333333,No Donor
Yes,No,No,No,Yes,1,2,Yes,8,531,300,374,18,22,30,10,10,29,6,10,No Donor
No,No,No,Yes,Yes,1,4,Yes,8,5369,839,878,3,30,45,15,14,30,3,11.25,No Donor
No,No,No,Yes,Yes,1,5,Yes,2,897,285,334,16,70,160,25,20,19,7,17.77777778,No Donor
Yes,No,No,No,Yes,1,4,No,8,693,308,337,10,16,15,15,15,36,5,15,Donor
No,No,Yes,No,Yes,1,4,Yes,3,467,274,349,13,73,316,30,25,28,17,21.06666667,Donor
No,No,Yes,No,No,1,1,No,4,507,315,330,16,58,128,17,15,30,15,14.22222222,Donor
No,No,No,Yes,Yes,1,1,No,8,815,341,388,13,30,62,16,14,34,4,12.4,No Donor
No,No,No,Yes,Yes,3,6,Yes,8,1224,549,612,2,27,69,15,15,29,4,13.8,Donor
No,No,Yes,No,No,1,6,Yes,8,4508,1122,1013,2,70,259,15,15,30,6,9.961538462,Donor
No,No,Yes,No,Yes,1,5,No,8,693,225,284,29,24,36,10,5,31,2,5.142857143,No Donor
No,Yes,No,No,Yes,1,4,No,8,461,296,327,25,23,30,10,10,31,2,6,No Donor
No,No,Yes,No,Yes,1,7,Yes,8,1093,430,488,8,28,192,50,45,28,6,38.4,No Donor
No,Yes,No,No,Yes,1,3,Yes,3,441,322,365,25,60,110,15,13,36,7,10,Donor
No,No,No,Yes,Yes,1,7,No,6,2047,465,524,7,43,56,15,15,36,12,9.333333333,No Donor
No,No,Yes,No,No,1,2,No,4,683,415,459,5,50,68,10,3,31,7,3.578947368,Donor
No,No,Yes,No,Yes,4,5,Yes,8,470,341,390,16,43,44,10,10,31,9,6.285714286,Donor
No,No,No,Yes,Yes,1,4,Yes,9,0,664,725,0,39,82,8,6,28,4,5.466666667,Donor
No,Yes,No,No,Yes,2,2,No,6,554,344,349,15,57,135,20,15,31,6,9.642857143,Donor
No,Yes,No,No,No,1,1,Yes,8,631,248,302,14,25,29,6,5,29,2,4.833333333,No Donor
No,Yes,No,No,Yes,1,3,No,6,779,418,458,15,50,86,20,20,36,3,9.555555556,No Donor
No,No,No,Yes,Yes,1,3,Yes,8,2422,580,618,1,24,35,15,15,33,3,11.66666667,No Donor
Yes,No,No,No,Yes,1,6,Yes,4,855,332,408,20,67,298,50,50,31,4,17.52941177,Donor
No,No,Yes,No,Yes,1,4,Yes,5,548,315,359,18,53,107,10,6,31,1,5.631578947,No Donor
No,No,No,Yes,Yes,1,4,Yes,8,2762,602,622,3,60,152,11,11,28,3,7.6,No Donor
No,Yes,No,No,No,1,5,Yes,6,506,294,322,19,59,76,15,10,31,8,10.85714286,No Donor
No,No,No,Yes,Yes,1,4,Yes,8,3507,929,971,0,22,32,12,12,32,1,10.66666667,Donor
No,Yes,No,No,Yes,1,2,No,1,1083,465,521,5,56,87,15,12,31,8,9.666666667,No Donor
No,No,No,Yes,Yes,1,4,Yes,8,529,303,427,25,21,39,8,8,29,14,5.571428571,Donor
Yes,No,No,No,No,1,1,No,8,752,372,400,7,23,31,11,9,34,2,7.75,No Donor
No,No,Yes,No,No,1,1,Yes,2,343,234,282,27,52,66,10,10,31,9,6.6,No Donor
No,No,Yes,No,Yes,1,5,Yes,8,1501,419,538,9,48,54,15,15,30,7,9,Donor
No,No,Yes,No,No,3,5,No,6,853,459,567,4,68,188,20,15,36,11,10.44444444,No Donor
Yes,No,No,No,Yes,2,6,Yes,8,672,269,315,21,54,64,15,15,32,12,8,No Donor
No,No,No,Yes,Yes,1,4,No,8,605,338,379,15,25,35,7,7,31,2,5.833333333,No Donor
No,No,No,Yes,No,1,2,Yes,8,669,303,328,19,26,33,11,10,29,4,8.25,No Donor
No,No,Yes,No,Yes,1,2,Yes,8,982,443,438,9,45,56,8,8,29,3,4.666666667,Donor
No,No,No,Yes,Yes,1,4,No,9,2413,613,658,2,56,94,23,23,29,8,11.75,No Donor
Yes,No,No,No,Yes,1,4,Yes,6,1267,364,451,8,34,92,10,8,30,9,7.076923077,No Donor
No,No,Yes,No,Yes,1,4,Yes,8,1197,514,557,0,20,30,20,20,31,6,15,Donor
No,No,No,Yes,Yes,1,1,Yes,1,934,262,290,22,65,157,20,15,31,12,14.27272727,No Donor
No,Yes,No,No,Yes,1,5,No,8,1096,644,662,0,24,24,10,9,29,5,8,Donor
Yes,No,No,No,Yes,1,4,No,8,1127,398,473,7,61,102,20,10,32,8,12.75,No Donor
No,No,Yes,No,Yes,1,4,Yes,7,796,440,453,6,64,75,10,10,37,3,5.357142857,No Donor
No,Yes,No,No,No,1,5,Yes,8,868,519,511,10,60,162,30,30,31,7,20.25,Donor
Yes,No,No,No,No,1,5,Yes,9,1227,512,579,4,55,201,20,15,37,24,13.4,Donor
No,No,No,Yes,Yes,1,3,No,8,1317,313,396,15,45,63,7,7,30,3,4.846153846,No Donor
No,No,No,Yes,No,1,6,No,8,3270,468,656,4,23,28,11,7,31,3,7,No Donor
No,No,No,Yes,Yes,1,5,Yes,8,937,298,313,14,30,45,10,5,29,3,6.428571429,Donor
No,No,No,Yes,Yes,1,3,Yes,3,852,288,324,20,78,175,7,5,32,7,5,Donor
Yes,No,No,No,Yes,1,1,Yes,2,697,251,343,33,63,105,7,7,30,6,4.772727273,No Donor
No,No,No,Yes,Yes,1,6,No,8,3608,716,865,3,71,105,50,50,35,4,8.75,No Donor
No,Yes,No,No,Yes,1,4,No,8,700,394,438,11,61,132,10,10,30,6,5.739130435,Donor
Yes,No,No,No,Yes,1,5,No,2,562,186,245,42,53,108,6,5,35,3,4.909090909,Donor
No,No,Yes,No,Yes,1,3,No,3,841,323,414,12,43,99,34,17,34,31,14.14285714,Donor
No,No,Yes,No,Yes,1,4,Yes,8,802,448,498,6,26,30,10,10,30,5,7.5,Donor
No,Yes,No,No,Yes,1,2,No,7,883,420,454,2,63,162,15,14,29,2,10.125,Donor
No,Yes,No,No,Yes,1,5,Yes,2,600,266,317,17,50,59,15,15,37,11,11.8,Donor
Yes,No,No,No,No,1,1,No,8,481,247,267,27,30,48,7,7,34,1,5.333333333,No Donor
No,No,No,Yes,No,1,4,No,1,551,248,294,23,77,115,9,9,31,5,2.674418605,Donor
No,No,Yes,No,Yes,1,1,No,9,918,483,528,10,66,93,9,5,32,2,3.72,Donor
Yes,No,No,No,Yes,1,7,Yes,6,877,396,507,17,76,238,15,15,37,13,10.81818182,Donor
No,No,Yes,No,Yes,1,4,No,8,424,204,240,40,21,40,20,20,32,5,20,No Donor
No,No,Yes,No,Yes,1,4,Yes,9,1144,550,584,5,53,92,20,20,37,10,15.33333333,Donor
No,No,No,Yes,No,1,2,No,5,530,249,287,26,60,93,15,15,31,4,11.625,No Donor
Yes,No,No,No,Yes,1,5,Yes,8,518,252,271,25,21,35,20,15,37,4,17.5,No Donor
No,Yes,No,No,Yes,1,4,No,7,511,404,464,2,57,131,25,25,31,7,14.55555556,No Donor
No,Yes,No,No,Yes,1,4,No,6,760,349,396,19,37,56,10,10,36,4,8,Donor
No,No,No,Yes,Yes,1,3,No,8,997,369,406,11,48,67,12,12,31,3,6.7,No Donor
